id,productId,userId,supplierId,transactionType,totalProducts,totalPrice,discount,promotion,saleDate,status,createdAt
TX1140,PROD6,USR6,,SALE,6,217.32,0.0,False,2024-06-05,COMPLETED,2026-01-10T22:15:11.564290
TX1141,PROD29,USR7,,SALE,5,572.55,0.0,False,2024-06-05,COMPLETED,2026-01-10T22:15:11.564301
TX1142,PROD5,USR4,,SALE,1,122.37,0.0,False,2024-06-05,COMPLETED,2026-01-10T22:15:11.564310
TX1143,PROD20,USR5,,SALE,4,264.84,0.0,False,2024-06-06,COMPLETED,2026-01-10T22:15:11.564321
TX1144,PROD20,USR4,,SALE,6,397.26,0.0,False,2024-06-06,COMPLETED,2026-01-10T22:15:11.564330
TX1145,PROD3,USR8,,SALE,8,293.6,0.0,False,2024-06-06,COMPLETED,2026-01-10T22:15:11.564339
TX1146,PROD23,USR6,SUP2,PURCHASE,20,109.4,0.0,False,2024-06-06,RECEIVED,2026-01-10T22:15:11.564349
TX1147,PROD16,USR3,,SALE,1,132.07,0.0,False,2024-06-06,COMPLETED,2026-01-10T22:15:11.564358
TX1148,PROD14,USR1,SUP3,PURCHASE,12,1257.36,0.0,False,2024-06-06,RECEIVED,2026-01-10T22:15:11.564367
TX1149,PROD24,USR4,,SALE,8,386.16,0.0,False,2024-06-06,COMPLETED,2026-01-10T22:15:11.564376
TX1150,PROD28,USR10,,SALE,8,1138.32,0.0,False,2024-06-06,COMPLETED,2026-01-10T22:15:11.564387
TX1151,PROD29,USR4,,SALE,1,114.51,0.0,False,2024-06-06,COMPLETED,2026-01-10T22:15:11.564398
TX1152,PROD20,USR7,,SALE,1,66.21,0.0,False,2024-06-06,COMPLETED,2026-01-10T22:15:11.564408
TX1153,PROD17,USR2,,SALE,1,25.72,0.0,False,2024-06-06,COMPLETED,2026-01-10T22:15:11.564417
TX1154,PROD29,USR4,,SALE,1,114.51,0.0,False,2024-06-06,COMPLETED,2026-01-10T22:15:11.564426
TX1155,PROD13,USR9,SUP6,PURCHASE,11,906.95,0.0,False,2024-06-07,RECEIVED,2026-01-10T22:15:11.564437
TX1156,PROD10,USR8,SUP4,PURCHASE,14,1412.32,0.0,False,2024-06-07,RECEIVED,2026-01-10T22:15:11.564446
TX1157,PROD15,USR3,,SALE,1,124.16,0.0,False,2024-06-07,COMPLETED,2026-01-10T22:15:11.564455
TX1158,PROD23,USR9,,SALE,8,43.76,0.0,False,2024-06-07,COMPLETED,2026-01-10T22:15:11.564464
TX1159,PROD3,USR9,,SALE,3,110.1,0.0,False,2024-06-07,COMPLETED,2026-01-10T22:15:11.564474
TX1160,PROD13,USR7,,SALE,3,247.35,0.0,False,2024-06-07,COMPLETED,2026-01-10T22:15:11.564486
TX1161,PROD15,USR10,SUP6,PURCHASE,19,2359.04,0.0,False,2024-06-07,RECEIVED,2026-01-10T22:15:11.564498
TX1162,PROD3,USR5,,SALE,3,110.1,0.0,False,2024-06-07,COMPLETED,2026-01-10T22:15:11.564507
TX1163,PROD23,USR2,,SALE,8,43.76,0.0,False,2024-06-07,COMPLETED,2026-01-10T22:15:11.564519
TX1164,PROD21,USR6,,SALE,7,290.22,0.0,False,2024-06-07,COMPLETED,2026-01-10T22:15:11.564529
TX1165,PROD24,USR9,SUP5,PURCHASE,17,820.59,0.0,False,2024-06-07,RECEIVED,2026-01-10T22:15:11.564538
TX1166,PROD13,USR1,SUP2,PURCHASE,23,1896.35,0.0,False,2024-06-08,RECEIVED,2026-01-10T22:15:11.564549
TX1167,PROD28,USR3,SUP2,PURCHASE,10,1422.9,0.0,False,2024-06-08,RECEIVED,2026-01-10T22:15:11.564558
TX1168,PROD25,USR1,,SALE,8,665.68,0.0,False,2024-06-08,COMPLETED,2026-01-10T22:15:11.564567
TX1169,PROD10,USR3,SUP1,PURCHASE,11,1109.68,0.0,False,2024-06-08,RECEIVED,2026-01-10T22:15:11.564580
TX1170,PROD1,USR10,,SALE,8,69.04,0.0,False,2024-06-08,COMPLETED,2026-01-10T22:15:11.564590
TX1171,PROD28,USR8,SUP5,PURCHASE,24,3414.96,0.0,False,2024-06-08,RECEIVED,2026-01-10T22:15:11.564601
TX1172,PROD29,USR8,,SALE,8,916.08,0.0,False,2024-06-08,COMPLETED,2026-01-10T22:15:11.564610
TX1173,PROD15,USR7,,SALE,1,124.16,0.0,False,2024-06-08,COMPLETED,2026-01-10T22:15:11.564619
TX1174,PROD8,USR9,,SALE,4,92.4,0.0,False,2024-06-08,COMPLETED,2026-01-10T22:15:11.564629
TX1175,PROD2,USR3,,SALE,6,618.72,0.0,False,2024-06-08,COMPLETED,2026-01-10T22:15:11.564637
TX1176,PROD2,USR3,,SALE,5,515.6,0.0,False,2024-06-08,COMPLETED,2026-01-10T22:15:11.564647
TX1177,PROD30,USR2,,SALE,3,177.45,0.0,False,2024-06-09,COMPLETED,2026-01-10T22:15:11.564658
TX1178,PROD6,USR5,,SALE,3,108.66,0.0,False,2024-06-09,COMPLETED,2026-01-10T22:15:11.564667
TX1179,PROD15,USR10,SUP3,PURCHASE,7,869.12,0.0,False,2024-06-09,RECEIVED,2026-01-10T22:15:11.564676
TX1180,PROD25,USR5,,SALE,7,582.47,0.0,False,2024-06-09,COMPLETED,2026-01-10T22:15:11.564685
TX1181,PROD27,USR2,SUP4,PURCHASE,7,121.94,0.0,False,2024-06-09,RECEIVED,2026-01-10T22:15:11.564705
TX1182,PROD10,USR8,,SALE,5,504.4,0.0,False,2024-06-09,COMPLETED,2026-01-10T22:15:11.564716
TX1183,PROD11,USR9,,SALE,4,181.24,0.0,False,2024-06-09,COMPLETED,2026-01-10T22:15:11.564725
TX1184,PROD20,USR1,,SALE,2,132.42,0.0,False,2024-06-09,COMPLETED,2026-01-10T22:15:11.564734
TX1185,PROD24,USR10,,SALE,6,289.62,0.0,False,2024-06-10,COMPLETED,2026-01-10T22:15:11.564750
TX1186,PROD9,USR9,SUP5,PURCHASE,16,2134.24,0.0,False,2024-06-10,RECEIVED,2026-01-10T22:15:11.564760
TX1187,PROD30,USR3,,SALE,8,473.2,0.0,False,2024-06-10,COMPLETED,2026-01-10T22:15:11.564769
TX1188,PROD16,USR3,,SALE,5,660.35,0.0,False,2024-06-10,COMPLETED,2026-01-10T22:15:11.564778
TX1189,PROD7,USR1,,SALE,2,255.78,0.0,False,2024-06-10,COMPLETED,2026-01-10T22:15:11.564787
TX1190,PROD24,USR4,SUP5,PURCHASE,18,868.86,0.0,False,2024-06-10,RECEIVED,2026-01-10T22:15:11.564796
TX1191,PROD2,USR6,,SALE,4,412.48,0.0,False,2024-06-10,COMPLETED,2026-01-10T22:15:11.564808
TX1192,PROD1,USR4,,SALE,2,17.26,0.0,False,2024-06-10,COMPLETED,2026-01-10T22:15:11.564817
TX1193,PROD10,USR5,,SALE,1,100.88,0.0,False,2024-06-10,COMPLETED,2026-01-10T22:15:11.564826
TX1194,PROD4,USR6,,SALE,1,99.23,0.0,False,2024-06-10,COMPLETED,2026-01-10T22:15:11.564835
TX1195,PROD7,USR6,SUP3,PURCHASE,20,2557.8,0.0,False,2024-06-11,RECEIVED,2026-01-10T22:15:11.564846
TX1196,PROD30,USR8,,SALE,8,473.2,0.0,False,2024-06-11,COMPLETED,2026-01-10T22:15:11.564855
TX1197,PROD5,USR8,SUP5,PURCHASE,19,2325.03,0.0,False,2024-06-11,RECEIVED,2026-01-10T22:15:11.564864
TX1198,PROD26,USR7,,SALE,5,698.6,0.0,False,2024-06-11,COMPLETED,2026-01-10T22:15:11.564873
TX1199,PROD19,USR6,,SALE,4,72.72,0.0,False,2024-06-11,COMPLETED,2026-01-10T22:15:11.564882
TX1200,PROD22,USR6,,SALE,3,349.35,0.0,False,2024-06-12,COMPLETED,2026-01-10T22:15:11.564893
TX1201,PROD9,USR1,SUP3,PURCHASE,25,3334.75,0.0,False,2024-06-12,RECEIVED,2026-01-10T22:15:11.564905
TX1202,PROD18,USR3,,SALE,3,405.54,0.0,False,2024-06-12,COMPLETED,2026-01-10T22:15:11.564914
TX1203,PROD20,USR2,,SALE,6,397.26,0.0,False,2024-06-12,COMPLETED,2026-01-10T22:15:11.564923
TX1204,PROD23,USR1,,SALE,8,43.76,0.0,False,2024-06-12,COMPLETED,2026-01-10T22:15:11.564932
TX1205,PROD29,USR4,,SALE,5,572.55,0.0,False,2024-06-12,COMPLETED,2026-01-10T22:15:11.564941
TX1206,PROD7,USR9,,SALE,6,767.34,0.0,False,2024-06-12,COMPLETED,2026-01-10T22:15:11.564950
TX1207,PROD26,USR1,SUP2,PURCHASE,19,2654.68,0.0,False,2024-06-12,RECEIVED,2026-01-10T22:15:11.564959
TX1208,PROD17,USR1,SUP4,PURCHASE,9,231.48,0.0,False,2024-06-12,RECEIVED,2026-01-10T22:15:11.564968
TX1209,PROD7,USR6,,SALE,5,639.45,0.0,False,2024-06-12,COMPLETED,2026-01-10T22:15:11.564977
TX1210,PROD25,USR6,SUP2,PURCHASE,8,665.68,0.0,False,2024-06-12,RECEIVED,2026-01-10T22:15:11.564986
TX1211,PROD27,USR9,SUP6,PURCHASE,11,191.62,0.0,False,2024-06-12,RECEIVED,2026-01-10T22:15:11.564997
TX1212,PROD15,USR7,SUP6,PURCHASE,8,993.28,0.0,False,2024-06-13,RECEIVED,2026-01-10T22:15:11.565009
TX1213,PROD1,USR5,,SALE,2,17.26,0.0,False,2024-06-13,COMPLETED,2026-01-10T22:15:11.565018
TX1214,PROD11,USR8,,SALE,5,226.55,0.0,False,2024-06-13,COMPLETED,2026-01-10T22:15:11.565029
TX1215,PROD19,USR5,SUP6,PURCHASE,15,272.7,0.0,False,2024-06-14,RECEIVED,2026-01-10T22:15:11.565040
TX1216,PROD7,USR4,,SALE,6,767.34,0.0,False,2024-06-14,COMPLETED,2026-01-10T22:15:11.565049
TX1217,PROD25,USR8,,SALE,3,249.63,0.0,False,2024-06-14,COMPLETED,2026-01-10T22:15:11.565058
TX1218,PROD9,USR2,SUP1,PURCHASE,22,2934.58,0.0,False,2024-06-15,RECEIVED,2026-01-10T22:15:11.565069
TX1219,PROD17,USR2,,SALE,6,154.32,0.0,False,2024-06-15,COMPLETED,2026-01-10T22:15:11.565080
TX1220,PROD9,USR3,SUP6,PURCHASE,23,3067.97,0.0,False,2024-06-15,RECEIVED,2026-01-10T22:15:11.565089
TX1221,PROD8,USR3,,SALE,6,138.6,0.0,False,2024-06-15,COMPLETED,2026-01-10T22:15:11.565100
TX1222,PROD18,USR8,,SALE,8,1081.44,0.0,False,2024-06-15,COMPLETED,2026-01-10T22:15:11.565109
TX1223,PROD4,USR7,,SALE,7,694.61,0.0,False,2024-06-16,COMPLETED,2026-01-10T22:15:11.565120
TX1224,PROD6,USR10,,SALE,8,289.76,0.0,False,2024-06-16,COMPLETED,2026-01-10T22:15:11.565129
TX1225,PROD20,USR6,,SALE,4,264.84,0.0,False,2024-06-16,COMPLETED,2026-01-10T22:15:11.565138
TX1226,PROD3,USR8,,SALE,8,293.6,0.0,False,2024-06-17,COMPLETED,2026-01-10T22:15:11.565149
TX1227,PROD4,USR8,,SALE,8,793.84,0.0,False,2024-06-17,COMPLETED,2026-01-10T22:15:11.565158
TX1228,PROD16,USR4,,SALE,5,660.35,0.0,False,2024-06-17,COMPLETED,2026-01-10T22:15:11.565167
TX1229,PROD30,USR6,,SALE,6,354.9,0.0,False,2024-06-17,COMPLETED,2026-01-10T22:15:11.565177
TX1230,PROD26,USR6,,SALE,2,279.44,0.0,False,2024-06-17,COMPLETED,2026-01-10T22:15:11.565186
TX1231,PROD16,USR2,,SALE,3,396.21,0.0,False,2024-06-17,COMPLETED,2026-01-10T22:15:11.565197
TX1232,PROD10,USR6,,SALE,2,201.76,0.0,False,2024-06-17,COMPLETED,2026-01-10T22:15:11.565206
TX1233,PROD13,USR2,,SALE,2,164.9,0.0,False,2024-06-17,COMPLETED,2026-01-10T22:15:11.565215
TX1234,PROD26,USR5,,SALE,7,978.04,0.0,False,2024-06-17,COMPLETED,2026-01-10T22:15:11.565224
TX1235,PROD8,USR10,,SALE,8,184.8,0.0,False,2024-06-17,COMPLETED,2026-01-10T22:15:11.565233
TX1236,PROD13,USR2,,SALE,7,577.15,0.0,False,2024-06-17,COMPLETED,2026-01-10T22:15:11.565242
TX1237,PROD19,USR6,,SALE,3,54.54,0.0,False,2024-06-18,COMPLETED,2026-01-10T22:15:11.565253
TX1238,PROD22,USR2,SUP6,PURCHASE,23,2678.35,0.0,False,2024-06-18,RECEIVED,2026-01-10T22:15:11.565262
TX1239,PROD27,USR8,,SALE,8,139.36,0.0,False,2024-06-18,COMPLETED,2026-01-10T22:15:11.565271
TX1240,PROD11,USR9,SUP1,PURCHASE,10,453.1,0.0,False,2024-06-18,RECEIVED,2026-01-10T22:15:11.565281
TX1241,PROD10,USR7,,SALE,7,706.16,0.0,False,2024-06-18,COMPLETED,2026-01-10T22:15:11.565293
TX1242,PROD11,USR8,,SALE,2,90.62,0.0,False,2024-06-18,COMPLETED,2026-01-10T22:15:11.565302
TX1243,PROD7,USR3,SUP5,PURCHASE,25,3197.25,0.0,False,2024-06-18,RECEIVED,2026-01-10T22:15:11.565311
TX1244,PROD26,USR1,,SALE,8,1117.76,0.0,False,2024-06-18,COMPLETED,2026-01-10T22:15:11.565320
TX1245,PROD18,USR5,,SALE,8,1081.44,0.0,False,2024-06-18,COMPLETED,2026-01-10T22:15:11.565329
TX1246,PROD7,USR6,,SALE,5,639.45,0.0,False,2024-06-19,COMPLETED,2026-01-10T22:15:11.565343
TX1247,PROD30,USR7,SUP6,PURCHASE,16,946.4,0.0,False,2024-06-19,RECEIVED,2026-01-10T22:15:11.565352
TX1248,PROD3,USR10,,SALE,7,256.9,0.0,False,2024-06-19,COMPLETED,2026-01-10T22:15:11.565361
TX1249,PROD28,USR3,,SALE,1,142.29,0.0,False,2024-06-19,COMPLETED,2026-01-10T22:15:11.565372
TX1250,PROD1,USR9,,SALE,5,43.15,0.0,False,2024-06-19,COMPLETED,2026-01-10T22:15:11.565382
TX1251,PROD28,USR1,,SALE,7,996.03,0.0,False,2024-06-19,COMPLETED,2026-01-10T22:15:11.565394
TX1252,PROD23,USR7,,SALE,4,21.88,0.0,False,2024-06-20,COMPLETED,2026-01-10T22:15:11.565405
TX1253,PROD22,USR3,,SALE,7,815.15,0.0,False,2024-06-20,COMPLETED,2026-01-10T22:15:11.565414
TX1254,PROD27,USR6,,SALE,3,52.26,0.0,False,2024-06-20,COMPLETED,2026-01-10T22:15:11.565423
TX1255,PROD5,USR1,,SALE,3,367.11,0.0,False,2024-06-20,COMPLETED,2026-01-10T22:15:11.565432
TX1256,PROD24,USR8,,SALE,3,144.81,0.0,False,2024-06-20,COMPLETED,2026-01-10T22:15:11.565441
TX1257,PROD3,USR3,SUP6,PURCHASE,19,697.3,0.0,False,2024-06-20,RECEIVED,2026-01-10T22:15:11.565450
TX1258,PROD29,USR10,,SALE,8,916.08,0.0,False,2024-06-20,COMPLETED,2026-01-10T22:15:11.565460
TX1259,PROD17,USR7,SUP5,PURCHASE,17,437.24,0.0,False,2024-06-20,RECEIVED,2026-01-10T22:15:11.565469
TX1260,PROD8,USR3,,SALE,8,184.8,0.0,False,2024-06-21,COMPLETED,2026-01-10T22:15:11.565479
TX1261,PROD28,USR4,,SALE,7,996.03,0.0,False,2024-06-21,COMPLETED,2026-01-10T22:15:11.565491
TX1262,PROD30,USR9,,SALE,1,59.15,0.0,False,2024-06-21,COMPLETED,2026-01-10T22:15:11.565500
TX1263,PROD19,USR8,,SALE,8,145.44,0.0,False,2024-06-21,COMPLETED,2026-01-10T22:15:11.565510
TX1264,PROD23,USR2,,SALE,5,27.35,0.0,False,2024-06-21,COMPLETED,2026-01-10T22:15:11.565519
TX1265,PROD15,USR9,,SALE,2,248.32,0.0,False,2024-06-21,COMPLETED,2026-01-10T22:15:11.565528
TX1266,PROD8,USR8,,SALE,2,46.2,0.0,False,2024-06-21,COMPLETED,2026-01-10T22:15:11.565537
TX1267,PROD22,USR9,,SALE,1,116.45,0.0,False,2024-06-21,COMPLETED,2026-01-10T22:15:11.565546
TX1268,PROD18,USR1,,SALE,8,1081.44,0.0,False,2024-06-22,COMPLETED,2026-01-10T22:15:11.565557
TX1269,PROD19,USR6,,SALE,5,90.9,0.0,False,2024-06-22,COMPLETED,2026-01-10T22:15:11.565566
TX1270,PROD10,USR3,,SALE,5,504.4,0.0,False,2024-06-22,COMPLETED,2026-01-10T22:15:11.565578
TX1271,PROD24,USR10,,SALE,8,386.16,0.0,False,2024-06-22,COMPLETED,2026-01-10T22:15:11.565589
TX1272,PROD19,USR3,,SALE,5,90.9,0.0,False,2024-06-22,COMPLETED,2026-01-10T22:15:11.565598
TX1273,PROD26,USR10,,SALE,2,279.44,0.0,False,2024-06-22,COMPLETED,2026-01-10T22:15:11.565607
TX1274,PROD5,USR9,SUP1,PURCHASE,13,1590.81,0.0,False,2024-06-22,RECEIVED,2026-01-10T22:15:11.565616
TX1275,PROD9,USR3,,SALE,5,666.95,0.0,False,2024-06-22,COMPLETED,2026-01-10T22:15:11.565625
TX1276,PROD24,USR2,,SALE,3,144.81,0.0,False,2024-06-23,COMPLETED,2026-01-10T22:15:11.565636
TX1277,PROD22,USR8,SUP3,PURCHASE,13,1513.85,0.0,False,2024-06-23,RECEIVED,2026-01-10T22:15:11.565645
TX1278,PROD26,USR4,,SALE,1,139.72,0.0,False,2024-06-23,COMPLETED,2026-01-10T22:15:11.565657
TX1279,PROD3,USR3,SUP5,PURCHASE,9,330.3,0.0,False,2024-06-24,RECEIVED,2026-01-10T22:15:11.565668
TX1280,PROD27,USR8,SUP4,PURCHASE,12,209.04,0.0,False,2024-06-24,RECEIVED,2026-01-10T22:15:11.565677
TX1281,PROD22,USR8,,SALE,4,465.8,0.0,False,2024-06-24,COMPLETED,2026-01-10T22:15:11.565688
TX1282,PROD19,USR6,,SALE,2,36.36,0.0,False,2024-06-24,COMPLETED,2026-01-10T22:15:11.565706
TX1283,PROD2,USR3,,SALE,5,515.6,0.0,False,2024-06-24,COMPLETED,2026-01-10T22:15:11.565715
TX1284,PROD16,USR9,,SALE,7,924.49,0.0,False,2024-06-24,COMPLETED,2026-01-10T22:15:11.565725
TX1285,PROD16,USR5,,SALE,7,924.49,0.0,False,2024-06-24,COMPLETED,2026-01-10T22:15:11.565734
TX1286,PROD1,USR5,,SALE,6,51.78,0.0,False,2024-06-24,COMPLETED,2026-01-10T22:15:11.565750
TX1287,PROD22,USR1,SUP1,PURCHASE,25,2911.25,0.0,False,2024-06-25,RECEIVED,2026-01-10T22:15:11.565762
TX1288,PROD12,USR7,SUP5,PURCHASE,13,1328.34,0.0,False,2024-06-25,RECEIVED,2026-01-10T22:15:11.565771
TX1289,PROD11,USR5,SUP3,PURCHASE,13,589.03,0.0,False,2024-06-25,RECEIVED,2026-01-10T22:15:11.565780
TX1290,PROD21,USR10,,SALE,4,165.84,0.0,False,2024-06-25,COMPLETED,2026-01-10T22:15:11.565845
TX1291,PROD24,USR10,,SALE,3,144.81,0.0,False,2024-06-25,COMPLETED,2026-01-10T22:15:11.565862
TX1292,PROD11,USR9,,SALE,2,90.62,0.0,False,2024-06-25,COMPLETED,2026-01-10T22:15:11.565874
TX1293,PROD1,USR7,,SALE,8,69.04,0.0,False,2024-06-25,COMPLETED,2026-01-10T22:15:11.565884
TX1294,PROD12,USR4,,SALE,4,408.72,0.0,False,2024-06-25,COMPLETED,2026-01-10T22:15:11.565893
TX1295,PROD2,USR1,,SALE,4,412.48,0.0,False,2024-06-25,COMPLETED,2026-01-10T22:15:11.565903
TX1296,PROD20,USR2,SUP6,PURCHASE,7,463.47,0.0,False,2024-06-25,RECEIVED,2026-01-10T22:15:11.565912
TX1297,PROD28,USR10,,SALE,3,426.87,0.0,False,2024-06-25,COMPLETED,2026-01-10T22:15:11.565922
TX1298,PROD23,USR3,,SALE,2,10.94,0.0,False,2024-06-26,COMPLETED,2026-01-10T22:15:11.565935
TX1299,PROD21,USR8,SUP3,PURCHASE,15,621.9,0.0,False,2024-06-26,RECEIVED,2026-01-10T22:15:11.565945
TX1300,PROD9,USR3,,SALE,1,133.39,0.0,False,2024-06-26,COMPLETED,2026-01-10T22:15:11.565954
TX1301,PROD13,USR7,SUP3,PURCHASE,13,1071.85,0.0,False,2024-06-26,RECEIVED,2026-01-10T22:15:11.565966
TX1302,PROD6,USR8,,SALE,4,144.88,0.0,False,2024-06-27,COMPLETED,2026-01-10T22:15:11.565981
TX1303,PROD20,USR7,,SALE,2,132.42,0.0,False,2024-06-27,COMPLETED,2026-01-10T22:15:11.565990
TX1304,PROD5,USR9,,SALE,2,244.74,0.0,False,2024-06-27,COMPLETED,2026-01-10T22:15:11.565999
TX1305,PROD30,USR8,,SALE,1,59.15,0.0,False,2024-06-27,COMPLETED,2026-01-10T22:15:11.566009
TX1306,PROD3,USR2,,SALE,8,293.6,0.0,False,2024-06-27,COMPLETED,2026-01-10T22:15:11.566018
TX1307,PROD1,USR8,,SALE,1,8.63,0.0,False,2024-06-27,COMPLETED,2026-01-10T22:15:11.566027
TX1308,PROD30,USR1,,SALE,3,177.45,0.0,False,2024-06-27,COMPLETED,2026-01-10T22:15:11.566036
TX1309,PROD29,USR7,,SALE,8,916.08,0.0,False,2024-06-28,COMPLETED,2026-01-10T22:15:11.566050
TX1310,PROD16,USR7,SUP4,PURCHASE,7,924.49,0.0,False,2024-06-28,RECEIVED,2026-01-10T22:15:11.566059
TX1311,PROD18,USR4,,SALE,8,1081.44,0.0,False,2024-06-28,COMPLETED,2026-01-10T22:15:11.566071
TX1312,PROD4,USR10,SUP5,PURCHASE,16,1587.68,0.0,False,2024-06-28,RECEIVED,2026-01-10T22:15:11.566080
TX1313,PROD11,USR5,,SALE,2,90.62,0.0,False,2024-06-28,COMPLETED,2026-01-10T22:15:11.566089
TX1314,PROD12,USR9,,SALE,8,817.44,0.0,False,2024-06-28,COMPLETED,2026-01-10T22:15:11.566098
TX1315,PROD25,USR5,,SALE,1,83.21,0.0,False,2024-06-28,COMPLETED,2026-01-10T22:15:11.566108
TX1316,PROD13,USR4,,SALE,2,164.9,0.0,False,2024-06-28,COMPLETED,2026-01-10T22:15:11.566117
TX1317,PROD16,USR2,,SALE,4,528.28,0.0,False,2024-06-29,COMPLETED,2026-01-10T22:15:11.566128
TX1318,PROD5,USR1,,SALE,4,489.48,0.0,False,2024-06-29,COMPLETED,2026-01-10T22:15:11.566137
TX1319,PROD16,USR7,SUP1,PURCHASE,25,3301.75,0.0,False,2024-06-29,RECEIVED,2026-01-10T22:15:11.566146
TX1320,PROD10,USR8,SUP5,PURCHASE,19,1916.72,0.0,False,2024-06-29,RECEIVED,2026-01-10T22:15:11.566156
TX1321,PROD1,USR1,,SALE,1,8.63,0.0,False,2024-06-29,COMPLETED,2026-01-10T22:15:11.566170
TX1322,PROD13,USR2,SUP2,PURCHASE,21,1731.45,0.0,False,2024-06-29,RECEIVED,2026-01-10T22:15:11.566180
TX1323,PROD15,USR9,,SALE,4,496.64,0.0,False,2024-06-29,COMPLETED,2026-01-10T22:15:11.566189
TX1324,PROD30,USR2,,SALE,8,473.2,0.0,False,2024-06-29,COMPLETED,2026-01-10T22:15:11.566198
TX1325,PROD16,USR10,,SALE,3,396.21,0.0,False,2024-06-30,COMPLETED,2026-01-10T22:15:11.566209
TX1326,PROD1,USR3,,SALE,5,43.15,0.0,False,2024-06-30,COMPLETED,2026-01-10T22:15:11.566218
TX1327,PROD27,USR2,,SALE,2,34.84,0.0,False,2024-06-30,COMPLETED,2026-01-10T22:15:11.566227
TX1328,PROD4,USR8,SUP5,PURCHASE,12,1190.76,0.0,False,2024-07-01,RECEIVED,2026-01-10T22:15:11.566239
TX1329,PROD3,USR4,,SALE,7,256.9,0.0,False,2024-07-01,COMPLETED,2026-01-10T22:15:11.566248
TX1330,PROD11,USR2,,SALE,3,135.93,0.0,False,2024-07-01,COMPLETED,2026-01-10T22:15:11.566257
TX1331,PROD11,USR4,,SALE,6,271.86,0.0,False,2024-07-01,COMPLETED,2026-01-10T22:15:11.566269
TX1332,PROD4,USR5,SUP2,PURCHASE,10,992.3,0.0,False,2024-07-02,RECEIVED,2026-01-10T22:15:11.566281
TX1333,PROD23,USR6,,SALE,4,21.88,0.0,False,2024-07-02,COMPLETED,2026-01-10T22:15:11.566292
TX1334,PROD30,USR10,,SALE,7,414.05,0.0,False,2024-07-02,COMPLETED,2026-01-10T22:15:11.566301
TX1335,PROD25,USR3,SUP1,PURCHASE,7,582.47,0.0,False,2024-07-02,RECEIVED,2026-01-10T22:15:11.566311
TX1336,PROD1,USR3,,SALE,5,43.15,0.0,False,2024-07-03,COMPLETED,2026-01-10T22:15:11.566322
TX1337,PROD14,USR8,,SALE,3,314.34,0.0,False,2024-07-03,COMPLETED,2026-01-10T22:15:11.566331
TX1338,PROD21,USR5,,SALE,4,165.84,0.0,False,2024-07-03,COMPLETED,2026-01-10T22:15:11.566340
TX1339,PROD20,USR1,,SALE,8,529.68,0.0,False,2024-07-04,COMPLETED,2026-01-10T22:15:11.566352
TX1340,PROD20,USR2,SUP6,PURCHASE,14,926.94,0.0,False,2024-07-04,RECEIVED,2026-01-10T22:15:11.566362
TX1341,PROD12,USR7,,SALE,4,408.72,0.0,False,2024-07-04,COMPLETED,2026-01-10T22:15:11.566374
TX1342,PROD4,USR9,,SALE,4,396.92,0.0,False,2024-07-04,COMPLETED,2026-01-10T22:15:11.566386
TX1343,PROD15,USR4,,SALE,2,248.32,0.0,False,2024-07-04,COMPLETED,2026-01-10T22:15:11.566395
TX1344,PROD22,USR8,,SALE,1,116.45,0.0,False,2024-07-05,COMPLETED,2026-01-10T22:15:11.566406
TX1345,PROD2,USR6,,SALE,5,515.6,0.0,False,2024-07-05,COMPLETED,2026-01-10T22:15:11.566416
TX1346,PROD11,USR10,,SALE,1,45.31,0.0,False,2024-07-05,COMPLETED,2026-01-10T22:15:11.566425
TX1347,PROD30,USR9,,SALE,1,59.15,0.0,False,2024-07-05,COMPLETED,2026-01-10T22:15:11.566434
TX1348,PROD16,USR9,,SALE,4,528.28,0.0,False,2024-07-05,COMPLETED,2026-01-10T22:15:11.566443
TX1349,PROD19,USR10,,SALE,6,109.08,0.0,False,2024-07-06,COMPLETED,2026-01-10T22:15:11.566454
TX1350,PROD8,USR2,,SALE,4,92.4,0.0,False,2024-07-06,COMPLETED,2026-01-10T22:15:11.566463
TX1351,PROD24,USR7,,SALE,4,193.08,0.0,False,2024-07-06,COMPLETED,2026-01-10T22:15:11.566475
TX1352,PROD3,USR8,,SALE,7,256.9,0.0,False,2024-07-06,COMPLETED,2026-01-10T22:15:11.566484
TX1353,PROD5,USR4,,SALE,7,856.59,0.0,False,2024-07-06,COMPLETED,2026-01-10T22:15:11.566493
TX1354,PROD12,USR3,,SALE,6,613.08,0.0,False,2024-07-06,COMPLETED,2026-01-10T22:15:11.566502
TX1355,PROD9,USR4,,SALE,1,133.39,0.0,False,2024-07-06,COMPLETED,2026-01-10T22:15:11.566511
TX1356,PROD9,USR3,SUP1,PURCHASE,19,2534.41,0.0,False,2024-07-06,RECEIVED,2026-01-10T22:15:11.566521
TX1357,PROD14,USR3,,SALE,5,523.9,0.0,False,2024-07-06,COMPLETED,2026-01-10T22:15:11.566530
TX1358,PROD20,USR3,SUP6,PURCHASE,10,662.1,0.0,False,2024-07-06,RECEIVED,2026-01-10T22:15:11.566539
TX1359,PROD18,USR4,,SALE,8,1081.44,0.0,False,2024-07-07,COMPLETED,2026-01-10T22:15:11.566551
TX1360,PROD28,USR4,,SALE,8,1138.32,0.0,False,2024-07-07,COMPLETED,2026-01-10T22:15:11.566560
TX1361,PROD9,USR1,,SALE,4,533.56,0.0,False,2024-07-07,COMPLETED,2026-01-10T22:15:11.566571
